,date,sales,station
485,2024-04-30,1448.2368571636182,Manchester Piccadilly
486,2024-05-01,1445.723517064101,Manchester Piccadilly
487,2024-05-02,1452.1101456406043,Manchester Piccadilly
488,2024-05-03,1444.9908469889049,Manchester Piccadilly
489,2024-05-04,1440.2543923823614,Manchester Piccadilly
490,2024-05-05,1444.032259655356,Manchester Piccadilly
491,2024-05-06,1442.266676150372,Manchester Piccadilly
492,2024-05-07,1446.1815688205893,Manchester Piccadilly
493,2024-05-08,1451.3255407233466,Manchester Piccadilly
494,2024-05-09,1452.5260956745985,Manchester Piccadilly
495,2024-05-10,1445.59405650952,Manchester Piccadilly
496,2024-05-11,1441.580993542128,Manchester Piccadilly
497,2024-05-12,1446.5565600571433,Manchester Piccadilly
498,2024-05-13,1444.702107727596,Manchester Piccadilly
499,2024-05-14,1450.327151999012,Manchester Piccadilly
500,2024-05-15,1451.3457001405052,Manchester Piccadilly
501,2024-05-16,1455.868609393844,Manchester Piccadilly
502,2024-05-17,1458.5916492990098,Manchester Piccadilly
503,2024-05-18,1457.4814962412834,Manchester Piccadilly
504,2024-05-19,1455.8536079050675,Manchester Piccadilly
505,2024-05-20,1454.8573700930574,Manchester Piccadilly
506,2024-05-21,1463.0860348338813,Manchester Piccadilly
507,2024-05-22,1466.8092905797334,Manchester Piccadilly
508,2024-05-23,1469.240754251774,Manchester Piccadilly
509,2024-05-24,1465.971572121587,Manchester Piccadilly
510,2024-05-25,1459.68851907983,Manchester Piccadilly
511,2024-05-26,1460.082638018176,Manchester Piccadilly
512,2024-05-27,1452.0003004878085,Manchester Piccadilly
513,2024-05-28,1462.6243856138717,Manchester Piccadilly
514,2024-05-29,1462.6114673380894,Manchester Piccadilly
515,2024-05-30,1461.8649287677688,Manchester Piccadilly
516,2024-05-31,1461.3401878079071,Manchester Piccadilly
517,2024-06-01,1453.4126936502832,Manchester Piccadilly
518,2024-06-02,1460.5755925649644,Manchester Piccadilly
519,2024-06-03,1456.942668800634,Manchester Piccadilly
520,2024-06-04,1458.670731686377,Manchester Piccadilly
521,2024-06-05,1458.2318474697227,Manchester Piccadilly
522,2024-06-06,1459.966881060185,Manchester Piccadilly
523,2024-06-07,1457.7137522030705,Manchester Piccadilly
524,2024-06-08,1463.6349199314654,Manchester Piccadilly
525,2024-06-09,1460.0792841101043,Manchester Piccadilly
526,2024-06-10,1463.5127440822773,Manchester Piccadilly
527,2024-06-11,1467.870575564407,Manchester Piccadilly
528,2024-06-12,1469.4370355504527,Manchester Piccadilly
529,2024-06-13,1472.8198522639696,Manchester Piccadilly
530,2024-06-14,1469.4613505536524,Manchester Piccadilly
531,2024-06-15,1464.224612139144,Manchester Piccadilly
532,2024-06-16,1463.563364139924,Manchester Piccadilly
533,2024-06-17,1462.2089795801405,Manchester Piccadilly
534,2024-06-18,1468.3563857867443,Manchester Piccadilly
535,2024-06-19,1470.0441656424132,Manchester Piccadilly
536,2024-06-20,1471.9716183937715,Manchester Piccadilly
537,2024-06-21,1473.6490321214628,Manchester Piccadilly
538,2024-06-22,1465.236524467117,Manchester Piccadilly
539,2024-06-23,1464.4353536671565,Manchester Piccadilly
540,2024-06-24,1463.3581560260143,Manchester Piccadilly
541,2024-06-25,1461.9911620185903,Manchester Piccadilly
542,2024-06-26,1462.8807996653093,Manchester Piccadilly
543,2024-06-27,1462.8268157072775,Manchester Piccadilly
544,2024-06-28,1461.9154967702018,Manchester Piccadilly
545,2024-06-29,1456.2561042752768,Manchester Piccadilly
546,2024-06-30,1456.8833285133835,Manchester Piccadilly
547,2024-07-01,1457.2008374253703,Manchester Piccadilly
548,2024-07-02,1458.2379501117741,Manchester Piccadilly
549,2024-07-03,1460.4955204642165,Manchester Piccadilly
550,2024-07-04,1462.713251285331,Manchester Piccadilly
551,2024-07-05,1460.1629984879123,Manchester Piccadilly
552,2024-07-06,1456.5864043054594,Manchester Piccadilly
553,2024-07-07,1456.0092688253271,Manchester Piccadilly
554,2024-07-08,1454.5460405128783,Manchester Piccadilly
555,2024-07-09,1458.252553968272,Manchester Piccadilly
556,2024-07-10,1457.0164301050213,Manchester Piccadilly
557,2024-07-11,1451.60856036599,Manchester Piccadilly
558,2024-07-12,1454.965462482102,Manchester Piccadilly
559,2024-07-13,1448.7126818758675,Manchester Piccadilly
560,2024-07-14,1452.9002788822402,Manchester Piccadilly
561,2024-07-15,1449.0543916574018,Manchester Piccadilly
562,2024-07-16,1452.4998388956583,Manchester Piccadilly
563,2024-07-17,1459.7992450799354,Manchester Piccadilly
564,2024-07-18,1456.2713466261455,Manchester Piccadilly
565,2024-07-19,1454.347311407688,Manchester Piccadilly
566,2024-07-20,1451.6946335813468,Manchester Piccadilly
567,2024-07-21,1449.6765341174128,Manchester Piccadilly
568,2024-07-22,1453.6022571001463,Manchester Piccadilly
569,2024-07-23,1453.3430897256512,Manchester Piccadilly
570,2024-07-24,1459.4349159158699,Manchester Piccadilly
571,2024-07-25,1456.872832539056,Manchester Piccadilly
572,2024-07-26,1453.072457628437,Manchester Piccadilly
573,2024-07-27,1450.8134264699456,Manchester Piccadilly
574,2024-07-28,1450.2730237924957,Manchester Piccadilly
575,2024-07-29,1451.4414742831661,Manchester Piccadilly
576,2024-07-30,1452.1021936438367,Manchester Piccadilly
577,2024-07-31,1452.4478668547524,Manchester Piccadilly
578,2024-08-01,1446.9232415806216,Manchester Piccadilly
579,2024-08-02,1451.6323991969793,Manchester Piccadilly
580,2024-08-03,1442.1348150371655,Manchester Piccadilly
581,2024-08-04,1437.909104512879,Manchester Piccadilly
582,2024-08-05,1435.9049661718159,Manchester Piccadilly
583,2024-08-06,1439.9110491438826,Manchester Piccadilly
584,2024-08-07,1444.371405399841,Manchester Piccadilly
585,2024-08-08,1439.2558341011836,Manchester Piccadilly
586,2024-08-09,1441.9789125304576,Manchester Piccadilly
587,2024-08-10,1435.042588484152,Manchester Piccadilly
588,2024-08-11,1432.4495771162017,Manchester Piccadilly
589,2024-08-12,1432.5255363865756,Manchester Piccadilly
590,2024-08-13,1436.41272267473,Manchester Piccadilly
591,2024-08-14,1439.2316880577903,Manchester Piccadilly
592,2024-08-15,1441.8805214779088,Manchester Piccadilly
593,2024-08-16,1436.6749093703809,Manchester Piccadilly
594,2024-08-17,1432.7343941499146,Manchester Piccadilly
595,2024-08-18,1434.3601645240508,Manchester Piccadilly
596,2024-08-19,1436.2869144393806,Manchester Piccadilly
597,2024-08-20,1439.5427582589452,Manchester Piccadilly
598,2024-08-21,1442.1390604619414,Manchester Piccadilly
599,2024-08-22,1443.6411062866252,Manchester Piccadilly
600,2024-08-23,1444.0262778951917,Manchester Piccadilly
601,2024-08-24,1447.715451894509,Manchester Piccadilly
602,2024-08-25,1450.6535256590396,Manchester Piccadilly
603,2024-08-26,1448.0210678077224,Manchester Piccadilly
604,2024-08-27,1452.9525462909717,Manchester Piccadilly
605,2024-08-28,1455.7153331512027,Manchester Piccadilly
606,2024-08-29,1458.2105732669843,Manchester Piccadilly
607,2024-08-30,1455.844659761149,Manchester Piccadilly
608,2024-08-31,1450.2352850808722,Manchester Piccadilly
609,2024-09-01,1448.812363789332,Manchester Piccadilly
610,2024-09-02,1447.8418347526936,Manchester Piccadilly
611,2024-09-03,1447.8099278881577,Manchester Piccadilly
612,2024-09-04,1453.9149022844629,Manchester Piccadilly
613,2024-09-05,1451.7151477220316,Manchester Piccadilly
614,2024-09-06,1448.6626060969709,Manchester Piccadilly
615,2024-09-07,1444.5928201207687,Manchester Piccadilly
616,2024-09-08,1443.5792972096083,Manchester Piccadilly
617,2024-09-09,1444.4441404200468,Manchester Piccadilly
618,2024-09-10,1444.085866139703,Manchester Piccadilly
619,2024-09-11,1448.577686477468,Manchester Piccadilly
620,2024-09-12,1447.2648395903955,Manchester Piccadilly
621,2024-09-13,1445.646136988626,Manchester Piccadilly
622,2024-09-14,1439.2176397674214,Manchester Piccadilly
623,2024-09-15,1433.1418261005413,Manchester Piccadilly
624,2024-09-16,1434.7795806422355,Manchester Piccadilly
625,2024-09-17,1439.401723304735,Manchester Piccadilly
626,2024-09-18,1438.7336086875378,Manchester Piccadilly
627,2024-09-19,1440.8138968018845,Manchester Piccadilly
628,2024-09-20,1437.0681662411605,Manchester Piccadilly
629,2024-09-21,1435.4812548134657,Manchester Piccadilly
630,2024-09-22,1436.2992019965461,Manchester Piccadilly
631,2024-09-23,1431.7418123820041,Manchester Piccadilly
632,2024-09-24,1432.3187497261295,Manchester Piccadilly
633,2024-09-25,1434.6839648474986,Manchester Piccadilly
634,2024-09-26,1430.3777400051592,Manchester Piccadilly
635,2024-09-27,1436.4688142963464,Manchester Piccadilly
636,2024-09-28,1428.4646583455976,Manchester Piccadilly
637,2024-09-29,1428.3600160531137,Manchester Piccadilly
638,2024-09-30,1433.0500477043463,Manchester Piccadilly
639,2024-10-01,1439.0863342544187,Manchester Piccadilly
640,2024-10-02,1441.278416330776,Manchester Piccadilly
641,2024-10-03,1440.457331963696,Manchester Piccadilly
642,2024-10-04,1443.5452012457806,Manchester Piccadilly
643,2024-10-05,1434.5594140035373,Manchester Piccadilly
644,2024-10-06,1430.6271802172246,Manchester Piccadilly
645,2024-10-07,1430.4608810645875,Manchester Piccadilly
646,2024-10-08,1432.7932255599517,Manchester Piccadilly
647,2024-10-09,1434.6119547574574,Manchester Piccadilly
648,2024-10-10,1435.0579969411513,Manchester Piccadilly
649,2024-10-11,1429.2620564845763,Manchester Piccadilly
650,2024-10-12,1422.8947120324901,Manchester Piccadilly
651,2024-10-13,1421.2114715232308,Manchester Piccadilly
652,2024-10-14,1423.7318037882649,Manchester Piccadilly
653,2024-10-15,1424.1096541534237,Manchester Piccadilly
654,2024-10-16,1428.1462035165412,Manchester Piccadilly
655,2024-10-17,1426.9894454067874,Manchester Piccadilly
656,2024-10-18,1420.7553224563546,Manchester Piccadilly
657,2024-10-19,1413.9376795163773,Manchester Piccadilly
658,2024-10-20,1425.3009463206477,Manchester Piccadilly
659,2024-10-21,1425.480028310439,Manchester Piccadilly
660,2024-10-22,1429.5798391988858,Manchester Piccadilly
661,2024-10-23,1431.004544297923,Manchester Piccadilly
662,2024-10-24,1431.9550445445257,Manchester Piccadilly
663,2024-10-25,1426.3706558834087,Manchester Piccadilly
664,2024-10-26,1420.7889442424143,Manchester Piccadilly
665,2024-10-27,1417.265658448328,Manchester Piccadilly
666,2024-10-28,1417.5118564808197,Manchester Piccadilly
667,2024-10-29,1419.2134625416827,Manchester Piccadilly
668,2024-10-30,1419.1904745952322,Manchester Piccadilly
669,2024-10-31,1422.082396797083,Manchester Piccadilly
670,2024-11-01,1419.5336783720638,Manchester Piccadilly
671,2024-11-02,1411.972830933049,Manchester Piccadilly
672,2024-11-03,1417.1932388713956,Manchester Piccadilly
673,2024-11-04,1421.353257046865,Manchester Piccadilly
674,2024-11-05,1424.0926980611011,Manchester Piccadilly
675,2024-11-06,1422.7282017628313,Manchester Piccadilly
676,2024-11-07,1418.465265243787,Manchester Piccadilly
677,2024-11-08,1419.9234834337099,Manchester Piccadilly
678,2024-11-09,1414.2374037832658,Manchester Piccadilly
679,2024-11-10,1418.5950027677022,Manchester Piccadilly
680,2024-11-11,1421.3136446271449,Manchester Piccadilly
681,2024-11-12,1424.9195481436414,Manchester Piccadilly
682,2024-11-13,1426.5499106506627,Manchester Piccadilly
683,2024-11-14,1427.9953043008004,Manchester Piccadilly
684,2024-11-15,1426.0541203198327,Manchester Piccadilly
685,2024-11-16,1419.6259383197073,Manchester Piccadilly
686,2024-11-17,1420.1232527581212,Manchester Piccadilly
687,2024-11-18,1414.44580624729,Manchester Piccadilly
688,2024-11-19,1414.3871783598186,Manchester Piccadilly
689,2024-11-20,1419.7094701313686,Manchester Piccadilly
690,2024-11-21,1423.296506076302,Manchester Piccadilly
691,2024-11-22,1416.253465623097,Manchester Piccadilly
692,2024-11-23,1409.7474847625801,Manchester Piccadilly
693,2024-11-24,1411.3756892407903,Manchester Piccadilly
694,2024-11-25,1411.0563444494194,Manchester Piccadilly
695,2024-11-26,1413.2329469814117,Manchester Piccadilly
696,2024-11-27,1412.5524149188727,Manchester Piccadilly
697,2024-11-28,1411.9120370441967,Manchester Piccadilly
698,2024-11-29,1402.8715051823979,Manchester Piccadilly
699,2024-11-30,1405.798233475179,Manchester Piccadilly
700,2024-12-01,1397.3202585282618,Manchester Piccadilly
701,2023-01-01,864.862278019433,Birmingham New Street
702,2023-01-02,865.3459976980413,Birmingham New Street
703,2023-01-03,866.0014008703447,Birmingham New Street
704,2023-01-04,864.4716104628824,Birmingham New Street
705,2023-01-05,861.0698267239339,Birmingham New Street
706,2023-01-06,858.3840790881702,Birmingham New Street
707,2023-01-07,854.2191827909456,Birmingham New Street
708,2023-01-08,852.7932911687526,Birmingham New Street
709,2023-01-09,856.1122634739472,Birmingham New Street
710,2023-01-10,860.6928342358825,Birmingham New Street
711,2023-01-11,862.2343901707571,Birmingham New Street
712,2023-01-12,860.1286299681124,Birmingham New Street
713,2023-01-13,859.3659197831541,Birmingham New Street
714,2023-01-14,853.7808032687321,Birmingham New Street
715,2023-01-15,856.7645742875283,Birmingham New Street
716,2023-01-16,857.3496893583005,Birmingham New Street
717,2023-01-17,855.7218144302991,Birmingham New Street
718,2023-01-18,860.4609250293329,Birmingham New Street
719,2023-01-19,860.3712781915472,Birmingham New Street
720,2023-01-20,861.0168334528545,Birmingham New Street
721,2023-01-21,857.0287552824285,Birmingham New Street
722,2023-01-22,853.3990266997682,Birmingham New Street
723,2023-01-23,856.8679366133443,Birmingham New Street
724,2023-01-24,858.9759142607819,Birmingham New Street
725,2023-01-25,861.9220017316278,Birmingham New Street
726,2023-01-26,862.8929655478076,Birmingham New Street
727,2023-01-27,862.3895030508068,Birmingham New Street
728,2023-01-28,860.2323183167574,Birmingham New Street
729,2023-01-29,858.189165427768,Birmingham New Street
730,2023-01-30,858.7873274627156,Birmingham New Street
731,2023-01-31,860.8618333843742,Birmingham New Street
732,2023-02-01,864.4076986828749,Birmingham New Street
733,2023-02-02,864.7168521535147,Birmingham New Street
734,2023-02-03,865.5919405843626,Birmingham New Street
735,2023-02-04,864.9200554684061,Birmingham New Street
736,2023-02-05,862.2160533787302,Birmingham New Street
737,2023-02-06,862.56060852677,Birmingham New Street
738,2023-02-07,865.9505588437212,Birmingham New Street
739,2023-02-08,869.2058077736974,Birmingham New Street
740,2023-02-09,870.0683617871786,Birmingham New Street
741,2023-02-10,867.2592427124172,Birmingham New Street
742,2023-02-11,864.6159388456373,Birmingham New Street
743,2023-02-12,863.3445391215397,Birmingham New Street
744,2023-02-13,861.2121225453392,Birmingham New Street
745,2023-02-14,860.2732545592424,Birmingham New Street
746,2023-02-15,863.5845378567678,Birmingham New Street
747,2023-02-16,860.2710713414574,Birmingham New Street
748,2023-02-17,860.1513995442696,Birmingham New Street
749,2023-02-18,858.2978231196328,Birmingham New Street
750,2023-02-19,853.3164531256572,Birmingham New Street
751,2023-02-20,855.6306025560549,Birmingham New Street
752,2023-02-21,859.5483313755276,Birmingham New Street
753,2023-02-22,866.4753451534294,Birmingham New Street
754,2023-02-23,862.0246517303895,Birmingham New Street
755,2023-02-24,861.5162853655117,Birmingham New Street
756,2023-02-25,857.3704346871754,Birmingham New Street
757,2023-02-26,855.3137533662531,Birmingham New Street
758,2023-02-27,851.6899072731208,Birmingham New Street
759,2023-02-28,852.6003456610823,Birmingham New Street
760,2023-03-01,857.9058544554443,Birmingham New Street
761,2023-03-02,857.4355487599043,Birmingham New Street
762,2023-03-03,857.1605171307667,Birmingham New Street
763,2023-03-04,855.6585118019667,Birmingham New Street
764,2023-03-05,856.0478621711369,Birmingham New Street
765,2023-03-06,858.0912210681122,Birmingham New Street
766,2023-03-07,860.5376599783863,Birmingham New Street
767,2023-03-08,862.8026054142456,Birmingham New Street
768,2023-03-09,864.6200054451954,Birmingham New Street
769,2023-03-10,863.9156768375225,Birmingham New Street
770,2023-03-11,862.8973060203888,Birmingham New Street
771,2023-03-12,863.2240075103089,Birmingham New Street
772,2023-03-13,863.963831927139,Birmingham New Street
773,2023-03-14,864.227983591128,Birmingham New Street
774,2023-03-15,868.8648425959659,Birmingham New Street
775,2023-03-16,868.8534329846722,Birmingham New Street
776,2023-03-17,868.5296824672562,Birmingham New Street
777,2023-03-18,862.9263665438538,Birmingham New Street
778,2023-03-19,862.8317881888697,Birmingham New Street
779,2023-03-20,864.5567705830915,Birmingham New Street
780,2023-03-21,865.592898940614,Birmingham New Street
781,2023-03-22,868.2575459504877,Birmingham New Street
782,2023-03-23,869.8455804466831,Birmingham New Street
783,2023-03-24,868.3990674356024,Birmingham New Street
784,2023-03-25,867.1515174360147,Birmingham New Street
785,2023-03-26,866.9657768461998,Birmingham New Street
786,2023-03-27,871.0092994945381,Birmingham New Street
787,2023-03-28,872.6509951334344,Birmingham New Street
788,2023-03-29,874.7078785957902,Birmingham New Street
789,2023-03-30,870.2933247527607,Birmingham New Street
790,2023-03-31,866.193979316265,Birmingham New Street
791,2023-04-01,864.9443458150608,Birmingham New Street
792,2023-04-02,864.3885150497671,Birmingham New Street
793,2023-04-03,861.7295627834089,Birmingham New Street
794,2023-04-04,865.5314312923135,Birmingham New Street
795,2023-04-05,865.1497601358385,Birmingham New Street
